physical asset,location,ownership,commodity,Countries,status,USA states
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Liquified Natural Gas,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Liquified Natural Gas,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Chevron Corporation,Petroleum,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Crude Oil,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Petroleum Products,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Natural Gas Liquids,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Renewable Fuels,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Hydrogen,Israel,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Venezuela,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Argentina,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Mexico,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Kazakhstan,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,USA,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Canada,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Nigeria,,"['California', 'Colorado', 'Delaware']"
Equipment,"['Venezuela', 'Argentina', 'Mexico', 'Kazakhstan', 'USA', 'Canada', 'Nigeria', 'Israel', 'International', 'Midland and Delaware Basins', 'California', 'Denver-Julesburg Basin in Colorado']",Affiliates,Carbon Capture And Offsets,Israel,,"['California', 'Colorado', 'Delaware']"
