physical asset,location,ownership,commodity,Countries,status,USA states
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Angola ,,
Wellbores,,ExxonMobil,Natural Gas Liquids,nan,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Crude Oil,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Natural Gas Liquids,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Synthetic Crude Oil,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petroleum Products,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Petrochemicals,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Fuels,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Aromatics,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,Middle East,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Olefins,Asia,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,Canada,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,Guyana,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,Brazil,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,USA,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,United Kingdom,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,Argentina,,
exploration equipment,"Global,Canada,Guyana,Brazil,Europe,Cold Lake,USA,Middle East,Argentina,Asia,Permian Basin,United Kingdom,Canada/Other Americas,Kearl",Consolidated Subsidiaries,Polyolefins,Middle East,,
